Gene name,Mouse gene name
SPZ1,Spz1
RNVU1-26,Gm23405
CFAP74,Cfap74
GBX2,Gbx2
CACNG5,Cacng5
RNU1-31P,Gm23435
RNU1-31P,Gm25721
RNU1-31P,Gm25481
RNU1-31P,Gm24671
RNU1-31P,Gm25728
RNU1-31P,Gm22145
AGAP1,Agap1
CACNG4,Cacng4
CACNG1,Cacng1
RALGPS2,Ralgps2
HELZ,Helz
ANGPTL1,Angptl1
LDLR,Ldlr
FHAD1,Fhad1
NLGN1,Nlgn1
SCG2,Scg2
WDFY1,Wdfy1
MRPL44,Mrpl44
NMNAT3,Nmnat3
SLC47A1,Slc47a1
SERPINE2,Serpine2
TGFBR3L,Tgfbr3l
TUBB4A,Tubb4a
AP1S3,Ap1s3
H1-10,H1f10
RMND5A,Rmnd5a
USP19,Usp19
HSPB3,Hspb3
CD8B,Cd8b1
SNX18,Snx18
GCDH,Gcdh
EIF4G3,Eif4g3
CD8A,Cd8a
USP22,Usp22
U2,Gm23788
FAM90A23,Fam90a1b
FAM90A23,Fam90a1a
FAM90A22,Fam90a1b
FAM90A22,Fam90a1a
FAM90A7,Fam90a1b
FAM90A7,Fam90a1a
NFE2L2,Nfe2l2
FAM90A8,Fam90a1b
FAM90A8,Fam90a1a
FAM90A9,Fam90a1b
FAM90A9,Fam90a1a
FAM90A17,Fam90a1b
FAM90A17,Fam90a1a
FAM90A18,Fam90a1b
FAM90A18,Fam90a1a
DHRS7B,Dhrs7b
FAM90A19,Fam90a1b
FAM90A19,Fam90a1a
FAM90A14,Fam90a1b
FAM90A14,Fam90a1a
TNNT1,Tnnt1
FAM90A16,Fam90a1b
FAM90A16,Fam90a1a
FAM90A10,Fam90a1b
FAM90A10,Fam90a1a
ASH2L,Ash2l
TMEM11,Tmem11
NATD1,Natd1
MAP2K3,Map2k3
ACP3,Acp3
IQCF3,Iqcf3
PAMR1,Pamr1
VIRMA,Virma
NFKBIZ,Nfkbiz
FBXW10B,Fbxw10
ESRP1,Esrp1
MADD,Madd
ODC1,Odc1
LLGL1,Llgl1
TNNI3,Tnni3
NT5C1B,Nt5c1b
LIAT1,Liat1
DNAAF3,Dnaaf3
ZNF892,Zfp954
ZNF892,Zfp772
ZNF892,Zfp773
RFLNB,Rflnb
MAP4K4,Map4k4
FBXL20,Fbxl20
SLC38A3,Slc38a3
ITPKB,Itpkb
DPY19L4,Dpy19l4
SYT5,Syt5
SUZ12,Suz12
S100A11,S100a11
RPL24,Rpl24
TCHHL1,Tchhl1
RPTN,Rptn
HRNR,Hrnr
CD300LB,Cd300lb
NXPE3,Nxpe3
PTPRH,Ptprh
NDUFAF6,Ndufaf6
ARHGDIA,Arhgdia
C2orf78,Gm5592
C2orf78,Gm4884
C2orf78,Gm5114
C2orf78,4930433I11Rik
C2orf78,Gm5591
SPATA3,Spata3
PIGV,Pigv
CCDC195,Gm45261
GULP1,Gulp1
ZDHHC18,Zdhhc18
CFAP418,Cfap418
MAP4,Map4
TMEM86B,Tmem86b
MLLT1,Mllt1
CSGALNACT1,Csgalnact1
SFN,Sfn
GPN2,Gpn2
ASPSCR1,Aspscr1
GPATCH3,Gpatch3
ZFP36,Zfp36
NUDC,Nudc
KLF2,Klf2
EPS15L1,Eps15l1
NBAS,Nbas
NR0B2,Nr0b2
TENT5B,Tent5b
CATSPER4,Catsper4
RNU6-1181P,Gm25812
SPAG11A,Spag11b
RNU6-108P,Gm23275
ARF4,Arf4
CD300C,Cd300c
CD300C,Cd300c2
CEP85,Cep85
PDLIM2,Pdlim2
DENND6A,Dennd6a
HOXB13,Hoxb13
TTLL6,Ttll6
LIN28A,Lin28a
CALCOCO2,Calcoco2
UBXN11,Ubxn11
KIAA1143,1110059G10Rik
KIF15,Kif15
SATB2,Satb2
PPP1R15B,Ppp1r15b
DMRTB1,Dmrtb1
FABP12,Fabp12
GLIS1,Glis1
CHD7,Chd7
NDC1,Ndc1
UBE2Z,Ube2z
NR4A2,Nr4a2
TEX54,Tex54
SNF8,Snf8
NUP98,Nup98
RNU1-104P,Gm23240
,Gm54509
CALR3,Calr3
PLEKHF2,Plekhf2
KMT5A,Kmt5a
RGS7,Rgs7
CNBD1,Cnbd1
TMEM42,Tmem42
C19orf44,1700030K09Rik
RILPL2,Rilpl2
EXOSC7,Exosc7
SNRNP35,Snrnp35
RILPL1,Rilpl1
CYRIB,Cyrib
GIP,Gip
CHERP,Cherp
CDKL4,Cdkl4
PER1,Per1
NEMP2,Nemp2
CLEC3B,Clec3b
TGM4,Tgm4
BIRC6,Birc6
FBXW8,Fbxw8
CNR2,Cnr2
PNRC2,Pnrc2
SRSF10,Srsf10
SLC35E1,Slc35e1
TESC,Tescl
TESC,Tesc
ATP2B2,Atp2b2
CD300E,Cd300e
MILR1,Milr1
TINCR,Tincr
PLPPR3,Plppr3
FBXO21,Fbxo21
GRHL3,Grhl3
SMIM46,SMIM46
C1QL1,C1ql1
SYMPK,Sympk
COPZ2,Copz2
TEKT4,Tekt4
MIR152,Mir152
CLASP1,Clasp1
NFE2L1,Nfe2l1
METTL13,Mettl13
CBX1,Cbx1
RNU6-1201P,Gm22302
SNX11,Snx11
FGFR1,Fgfr1
DNM3,Dnm3
SKAP1,Skap1
MFSD6,Mfsd6
MYCN,Mycn
NEUROD2,Neurod2
SLC6A11,Slc6a11
FSIP2,Fsip2
PPP1R1B,Ppp1r1b
PPP1CB,Ppp1cb
ROBO2,Robo2
STARD3,Stard3
MIR214,Mir214
MIR199A2,Mir199a-2
PIGC,Pigc
GPAT2,Gpat2
C1orf105,4930558K02Rik
GP6,Gp6
RN7SKP55,Gm56467
RN7SKP55,Gm55762
RN7SKP55,Gm55964
RNU6-947P,Gm55757
RNU6-947P,Gm56396
RNU6-1089P,Gm25810
EFCAB2,Efcab2
ERF,Erf
MICAL2,Mical2
PIH1D1,Pih1d1
FMNL2,Fmnl2
TCAP,Tcap
H3-4,H3f4
PNMT,Pnmt
ABCA4,Abca4
PGAP3,Pgap3
ZDHHC3,Zdhhc3
ERBB2,Erbb2
NAT8B,Nat8f5
NAT8B,Nat8f3
NAT8B,Nat8
NAT8B,Nat8f2
NAT8B,Nat8f6
NAT8B,Nat8f1
NAT8B,Nat8f4
NAT8B,Nat8f7
TSSK6,Tssk6
NDUFA13,Ndufa13
KLF7,Klf7
FIGLA,Figla
CLEC4F,Clec4f
YJEFN3,Yjefn3
MDM4,Mdm4
CD207,Cd207
TEX261,Tex261
OPCML,Opcml
CILP2,Cilp2
DUSP19,Dusp19
CEP97,Cep97
MIEN1,Mien1
NUP35,Nup35
PBX4,Pbx4
GRB7,Grb7
NFKBID,Nfkbid
U6,Gm22540
GRIA4,Gria4
NCKAP1,Nckap1
IZUMO4,Izumo4
WDR47,Wdr47
IKZF3,Ikzf3
Y_RNA,Rny3
PYCR2,Pycr2
CLPP,Clpp
CCDC54,Ccdc54
IWS1,Iws1
BBX,Bbx
HARBI1,Harbi1
ATG13,Atg13
STK11,Stk11
NRDC,Nrdc
SLC1A4,Slc1a4
P2RX4,P2rx4
MAN2B1,Man2b1
RNU6-548P,Gm23124
RAB1A,Rab1a
ZPBP2,Zpbp2
ACTR2,Actr2
USP40,Usp40
CAMKK2,Camkk2
AQP7B,Aqp7
RNU6-1076P,Gm23096
PLPP2,Plpp2
LANCL1,Lancl1
ORMDL3,Ormdl3
LRRC3C,Lrrc3c
GSDMA,Gsdma
GSDMA,Gsdma2
GSDMA,Gsdma3
MIER2,Mier2
PSMD3,Psmd3
ARHGAP1,Arhgap1
CPS1,Cps1
SPMAP2,Spmap2
CD47,Cd47
CSF3,Csf3
ZNF408,Zfp408
FAF1,Faf1
F2,F2
FGF12,Fgf12
MED24,Med24
CKAP5,Ckap5
ZNF491,Zfp78
GOLGA4,Golga4
ZNF440,Zfp78
PRRC2C,Prrc2c
ANAPC5,Anapc5
IGSF9,Igsf9
SNORD67,Snord67
LRP4,Lrp4
MROH5,Mroh5
TARS2,Tars2
UQCRFS1,Uqcrfs1
RNF34,Rnf34
VSTM2B,Vstm2b
POP4,Pop4
C8orf90,Gm6569
CD300A,Cd300a
SQLE,Sqle
KDM2B,Kdm2b
PICALM,Picalm
PRKAR2A,Prkar2a
TSHZ3,Tshz3
FFAR3,Ffar3
GPR42,Ffar3
EXOSC4,Exosc4
FFAR2,Ffar2
CHRNA6,Chrna6
THAP1,Thap1
RNF170,Rnf170
LGALS16,Lgals9
TDRKH,Tdrkh
ETFBKMT,Etfbkmt
PLOD2,Plod2
Y_RNA,Gm26329
HOOK3,Hook3
AMN1,Amn1
ZFP28,Zfp28
PUF60,Puf60
RPE,Rpe
PRSS23,Prss23
SMIM17,Smim17
CCR9,Ccr9
FZD4,Fzd4
PRRG4,Prrg4
XCR1,Xcr1
SACM1L,Sacm1l
QSER1,Qser1
MAP2,Map2
DEPDC7,Depdc7
OTUB1,Otub1
ADGRE5,Adgre5
NOTCH2,Notch2
OR4C3,Or4c3
OR4C5,Or4c35
MARK2,Mark2
TRIP12,Trip12
DDX39A,Ddx39a
PATJ,Patj
KHDRBS3,Khdrbs3
ATP6V1A,Atp6v1a
PKN1,Pkn1
RNU1-35P,Gm23303
TMEM65,Tmem65
GPAA1,Gpaa1
SLMAP,Slmap
PTGER1,Ptger1
GIPC1,Gipc1
NPPA,Nppa
DNAJB1,Dnajb1
KISS1,Gm28040
KISS1,Kiss1
PELI3,Peli3
MAST2,Mast2
CERS4,Cers4
MS4A18,Ms4a18
TOP6BL,Top6bl
PRKAA2,Prkaa2
SEMA4A,Sema4a
TMEM87B,Tmem87b
CADM1,Cadm1
PCM1,Pcm1
PUM2,Pum2
GRM7,Grm7
CCNL2,Ccnl2
NKX6-3,Nkx6-3
MIR486-1,Mir486
PXDN,Pxdn
ANK1,Ank1
POMGNT2,Pomgnt2
IL1RAP,Il1rap
KDF1,Kdf1
VTCN1,Vtcn1
SH3YL1,Sh3yl1
TRIM68,Trim68
ZNF644,Zfp644
OR52I1,Or52i2
PLAAT3,Plaat3
VPS51,Vps51
CYP4A22,Cyp4a32
CYP4A22,Cyp4a10
CYP4A22,Cyp4a31
CYP4A22,Cyp4a30b
EIF1B,Eif1b
ARRDC5,Arrdc5
NPAS4,Npas4
KLHL17,Klhl17
GTF2E1,Gtf2e1
LGALS13,Lgals9
ACP1,Acp1
MEIS3,Meis3
KMT2A,Kmt2a
STXBP5L,Stxbp5l
TRIM46,Trim46
ZFP36L2,Zfp36l2
MEF2D,Mef2d
TNS1,Tns1
SLC8A2,Slc8a2
PRKCI,Prkci
PDE2A,Pde2a
MUC1,Muc1
KPTN,Kptn
SKIL,Skil
NAPA,Napa
MTMR7,Mtmr7
CLDN11,Cldn11
SLC7A14,Slc7a14
STAB1,Stab1
SLC7A2,Slc7a2
IGHV3OR15-7,Ighv7-3
IGHV3OR15-7,Ighv7-4
IGHV3OR15-7,Ighv7-2
IGHV3OR15-7,Ighv7-1
C5AR2,C5ar2
DHX34,Dhx34
MZF1,Mzf1
PDGFRL,Pdgfrl
MYO1F,Myo1f
ASPH,Asph
CREG2,Creg2
NT5DC2,Nt5dc2
RFX8,Rfx8
PLGLB1,Plg
RNU6-498P,Gm25609
BIN1,Bin1
UQCC5,Uqcc5
PBRM1,Pbrm1
ADAMTS10,Adamts10
MIR139,Mir139
ARAP1,Arap1
RNU6-1235P,Gm25609
FTL,Ftl1
FTL,Ftl1-ps1
LIPE,Lipe
NLRP12,Nlrp12
BMF,Bmf
NDUFA11,Ndufa11
HYPK,Hypk
OPRD1,Oprd1
TPM4,Tpm4
MAN2A2,Man2a2
GBP5,Gbp5
NEU1,Neu1
ELOA,Eloa
HMGCL,Hmgcl
FUCA1,Fuca1
HCRTR1,Hcrtr1
C15orf48,AA467197
COL16A1,Col16a1
OGG1,Ogg1
ERCC3,Ercc3
HSH2D,Hsh2d
ORC3,Orc3
STARD10,Stard10
RIMS2,Rims2
CIB3,Cib3
FAM32A,Fam32a
AP1M1,Ap1m1
FYTTD1,Fyttd1
ATG16L2,Atg16l2
PKIA,Pkia
ALDH9A1,Aldh9a1
RUBCN,Rubcn
ZC2HC1A,Zc2hc1a
H2BC3,H2bc3
TYK2,Tyk2
LY6E,Ly6e
KCTD20,Kctd20
OR2B11,Or2b11
OR6N2,Or6n2
H3C15,H3c2
H2BC18,H2bc18
H2AC19,H2ac19
DCAF6,Dcaf6
DCUN1D1,Dcun1d1
DCUN1D1,Tes3-ps
LY6H,Ly6h
STK38,Stk38
RN7SKP283,Gm54942
SLC8A1,Slc8a1
SRSF3,Srsf3
MCCC1,Mccc1
GPIHBP1,Gpihbp1
ZFP41,Zfp41
PID1,Pid1
CNRIP1,Cnrip1
RNU6-672P,Gm23354
PLEK,Plek
OR4C12,Or4c12
OR4C12,Or4c12b
OR4C45,Or4c127
OR4C45,Or4c126
OR4C45,Or4c52
MTCH2,Mtch2
FBXO48,Fbxo48
APLF,Aplf
TACC1,Tacc1
H2AC8,H2ac8
H2AC8,H2ac24
GADD45B,Gadd45b
CACNB4,Cacnb4
KIR3DL2,Kir3dl1
KIR3DL2,Kir3dl2
PNRC1,Pnrc1
IRAG1,Irag1
H2AC18,H2ac19
SRSF12,Srsf12
TRMT13,Trmt13
PM20D2,Pm20d2
OR2T1,Or2t1
GABRR1,Gabrr1
SEC16B,Sec16b
ZSCAN12,Zscan12
PTGIR,Ptgir
IL19,Il19
ZNF738,Zfp457
ZNF738,Zfp953
ZNF738,Zfp595
ZNF738,Zfp738
GPX6,Gpx6
CAND2,Cand2
SELENOS,Selenos
SCAND3,Zbed5
ADGRL2,Adgrl2
ZNF45,Zfp94
CBLIF,Cblif
IQSEC1,Iqsec1
CDKN1A,Cdkn1a
MS4A2,Ms4a2
ANGPT1,Angpt1
TFAP2A,Tfap2a
OR52B4,Or52b4
TRIM21,Trim21
DUSP4,Dusp4
ALG1L2,Alg1
MSC,Msc
GPR137,Gpr137
HEY1,Hey1
OAZ1,Oaz1
PRRT3,Prrt3
FHIT,Fhit
RNU6-788P,Gm23940
UBE2E1,Ube2e1
MRGPRF,Mrgprf
CFAP300,Cfap300
RNA5SP535,Gm56306
DEFA1B,Defa28
DEFA1B,Defa31
DEFA1B,Defa17
DEFA1B,Defa40
DEFA1B,Defa37
DEFA1B,AY761185
DEFA1B,Defa41
DEFA1B,Defa5
DEFA1B,Defa35
DEFA1B,Defa24
DEFA1B,Defa36
DEFA1B,Defa33
DEFA1B,Defa23
DEFA1B,Defa3
DEFA1B,Defa38
DEFA1B,Defa21
DEFA1B,Defa39
DEFA1B,Defa42
DEFA1B,Defa26
DEFA1B,Defa34
DEFA1B,Defa25
DEFA1B,Defa22
DEFA1B,Defa32
DEFA1B,Defa43
DEFA1B,Defa30
DEFA1B,Defa2
DEFA1B,Defa20
DEFA1B,Defa29
YAP1,Yap1
DEFA3,Defa28
DEFA3,Defa31
DEFA3,Defa17
DEFA3,Defa40
DEFA3,Defa37
DEFA3,AY761185
DEFA3,Defa41
DEFA3,Defa5
DEFA3,Defa35
DEFA3,Defa24
DEFA3,Defa36
DEFA3,Defa33
DEFA3,Defa23
DEFA3,Defa3
DEFA3,Defa38
DEFA3,Defa21
DEFA3,Defa39
DEFA3,Defa42
DEFA3,Defa26
DEFA3,Defa34
DEFA3,Defa25
DEFA3,Defa22
DEFA3,Defa32
DEFA3,Defa43
DEFA3,Defa30
DEFA3,Defa2
DEFA3,Defa20
DEFA3,Defa29
NKIRAS1,Nkiras1
DEFA5,Defa28
DEFA5,Defa31
DEFA5,Defa17
DEFA5,Defa40
DEFA5,Defa37
DEFA5,AY761185
DEFA5,Defa41
DEFA5,Defa5
DEFA5,Defa35
DEFA5,Defa24
DEFA5,Defa36
DEFA5,Defa33
DEFA5,Defa23
DEFA5,Defa3
DEFA5,Defa38
DEFA5,Defa21
DEFA5,Defa39
DEFA5,Defa42
DEFA5,Defa26
DEFA5,Defa34
DEFA5,Defa25
DEFA5,Defa22
DEFA5,Defa32
DEFA5,Defa43
DEFA5,Defa30
DEFA5,Defa2
DEFA5,Defa20
DEFA5,Defa29
LY6L,Ly6l
LY6L,
ZFTRAF1,Zftraf1
TMEM276-ZFTRAF1,Gm57852
RPL15,Rpl15
OPRK1,Oprk1
BIRC3,Birc3
MYC,Myc
MYC,Bmyc
STAM2,Stam2
BIRC2,Birc2
UBE2E2,Ube2e2
MYADM,Myadm
SLC25A32,Slc25a32
NEK10,Nek10
TMEM123,Tmem123
RNU105C,Gm25079
SOX17,Sox17
SCN3A,Scn3a
NFIC,Nfic
RP1,Rp1
MMP7,Mmp7
MMP20,Mmp20
EOGT,Eogt
RBPMS,Rbpms
NCAM1,Ncam1
TMF1,Tmf1
SMIM24,Smim24
SMIM44,Gm48552
SEMA6B,Sema6b
CCNT2,Ccnt2
UBA3,Uba3
CLCNKB,Clcnka
CLCNKB,Clcnkb
KCNQ3,Kcnq3
OR10H5,Or10h1b
OR10H5,Or10h1
OR10H5,Or10h5
CYP4F2,Cyp4f40
CYP4F2,Cyp4f14
CYP4F2,Cyp4f15
ARFGEF3,Arfgef3
CHN1,Chn1
TTC12,Ttc12
IL7,Il7
KDM4B,Kdm4b
ARL6IP5,Arl6ip5
HEBP2,Hebp2
LMOD3,Lmod3
SMIM18,Smim18
CCDC80,Ccdc80
MYMX,Mymx
NRG1,Nrg1
SLC29A1,Slc29a1
VWA5B1,Vwa5b1
,Gm56182
KCTD18,Kctd18
SGO2,Sgo2b
SGO2,Sgo2a
KCNQ4,Kcnq4
CDC37,Cdc37
CD200R1L,Cd200r1
CD200R1L,Cd200r3
CD200R1L,Cd200r4
CD200R1L,Cd200r2
GAP43,Gap43
CEP68,Cep68
ANKK1,Ankk1
GXYLT2,Gxylt2
DRD2,Drd2
FRZB,Frzb
CITED4,Cited4
GLS,Gls
SLFNL1,Slfnl1
RNU6-557P,Gm26226
PKP1,Pkp1
RNU6-1270P,Gm54461
CRTAP,Crtap
SIDT2,Sidt2
SUSD5,Susd5
FBXL2,Fbxl2
PPIL3,Ppil3
LAD1,Lad1
GRB14,Grb14
PHLDA3,Phlda3
CSRP1,Csrp1
GLB1L2,Glb1l2
LBX2,Lbx2
PRKAG3,Prkag3
B3GAT1,B3gat1
WNT6,Wnt6
HSP90AB1,Hsp90ab1
PAX8,Pax8
UBP1,Ubp1
MEN1,Men1
RNU6-501P,Gm24468
IPO9,Ipo9
SHISA4,Shisa4
OR6B2,Or6b3
OR6B2,Or6b2
OR6B2,Or6b2b
SLC35B2,Slc35b2
CNGA3,Cnga3
NUDT17,Nudt17
NICN1,Nicn1
COA5,Coa5
PIAS3,Pias3
NFKBIE,Nfkbie
UNC50,Unc50
TMEM151B,Tmem151b
MANF,Manf
BABAM2,Babam2
ATG2A,Atg2a
TCTE1,Tcte1
RBM15B,Rbm15b
DCAF1,Dcaf1
AARS2,Aars2
RAD54L2,Rad54l2
SPATS1,Spats1
RBM8A,Rbm8a2
RBM8A,Rbm8a
HRAS,Hras
CAPZA1,Capza1b
CAPZA1,Capza1
TEX51,Tex51
CHEK1,Chek1
CACNA2D3,Cacna2d3
ABCC10,Abcc10
COLEC11,Colec11
RHOC,Rhoc
EFCAB12,Efcab12
ALLC,Allc
DLK2,Dlk2
RYK,Ryk
KHK,Khk
TJAP1,Tjap1
PLCXD2,Plcxd2
RNU2-35P,Gm23628
ACRV1,Acrv1
PHLDB2,Phldb2
GNRH1,Gnrh1
AMER3,Amer3
RNU6-932P,Gm23167
CCDC148,Ccdc148
OOSP1,Oosp1
KCTD9,Kctd9
TAFA3,Tafa3
OOSP2,Oosp2
MOV10,Mov10
MS4A3,Ms4a3
PKP4,Pkp4
CDCA2,Cdca2
SPI1,Spi1
NAT2,Nat1
NAT2,Nat2
NAT2,Nat3
PSD3,Psd3
ABHD10,Abhd10
MFF,Mff
TAGLN3,Tagln3
ME3,Me3
GATA2,Gata2
ABI3BP,Abi3bp
TAF12,Taf12
DLAT,Dlat
TAF13,Taf13
INTS10,Ints10
AAK1,Aak1
EPRS1,Eprs1
ABI2,Abi2
LPL,Lpl
CD7,Cd7
AP3M2,Ap3m2
NNMT,Nnmt
MIR21,Mir21a
RNU6-450P,Gm22654
TUBD1,Tubd1
BPNT1,Bpnt1
OR1S2,Or1s2
OR1S1,Or1s2
OR52I2,Or52i2
OR4P4,Or4p4
ACOXL,Acoxl
OR2AT4,Or2at4
KCNQ1,Kcnq1
XKR4,Xkr4
TMEM68,Tmem68
RPS6KB1,Rps6kb1
PER2,Per2
ATM,Atm
IARS2,Iars2
ASB1,Asb1
TGS1,Tgs1
CTDSPL,Ctdspl
SNORA1B,Gm22620
DYSF,Dysf
DEFB4B,Defb3
DEFB4B,Defb4
SPAG11B,Spag11b
ADAP2,Adap2
MIR194-1,Mir194-1
RAB3GAP2,Rab3gap2
ZBTB10,Zbtb10
LPP,Lpp
FZD6,Fzd6
SDHAF2,Sdhaf2
MIR28,Mir28a
MITF,Mitf
SDHD,Sdhd
DCAF13,Dcaf13
RAI1,Rai1
TPH1,Tph1
SREBF1,Srebf1
ST3GAL1,St3gal1
TREH,Treh
SNORA36B,Snora36b
CDC42BPA,Cdc42bpa
DDX6,Ddx6
TOM1L2,Tom1l2
EIF3M,Eif3m
FAM167A,Fam167a
IFT80,Ift80
TMPRSS4,Tmprss4
BLK,Blk
DRC3,Drc3
CTSB,Ctsb
ATPAF2,Atpaf2
GID4,Gid4
SMC4,Smc4
DRG2,Drg2
DEFB130B,Defb47
FAM86B1,Eef2kmt
HSD17B7,Hsd17b7
MACF1,Macf1
SIGIRR,Sigirr
FAM135B,Fam135b
MYO15A,Myo15a
PKP3,Pkp3
LRRC51,Lrrc51
ZFAT,Zfat
MYD88,Myd88
SORL1,Sorl1
SNORD124,Gm22059
THRA,Thra
FSTL1,Fstl1
NDUFB4,Ndufb4
NR1D1,Nr1d1
SST,Sst
RTP2,Rtp2
BCL6,Bcl6
MSL1,Msl1
LRRFIP1,Lrrfip1
CASC3,Casc3
GCSAM,Gcsam
RAPGEFL1,Rapgefl1
MIR30B,Mir30b
MIR30D,Mir30d
GSDMC,Gsdmc2
GSDMC,Gsdmc
GSDMC,Gsdmc3
GSDMC,Gsdmc4
ROCK2,Rock2
POU5F1B,Pou5f1
SLC9C1,Slc9c1
TRMT9B,Trmt9b
WIPF2,Wipf2
RNU6-842P,Gm22746
DLC1,Dlc1
IGHMBP2,Ighmbp2
CDC6,Cdc6
WDR49,Wdr49
RARA,Rara
DCDC2C,Dcdc2c
RNU6-649P,Gm55140
RNU6-649P,Gm25792
SOX11,Sox11
R3HDM1,R3hdm1
RBP1,Rbp1
GJD3,Gjd3
TOP2A,Top2a
C11orf87,AI593442
RDX,Rdx
C8orf48,AI429214
IGFBP4,Igfbp4
RUNX1T1,Runx1t1
CP,Cp
TNS4,Tns4
MCM6,Mcm6
CCR7,Ccr7
NRP2,Nrp2
SMARCE1,Smarce1
ZC3H12C,Zc3h12c
FAR1,Far1
ASB14,Asb14
TMX2,Tmx2
SLC4A7,Slc4a7
CCDC190,Ccdc190
PIK3R3,Pik3r3
YIF1A,Yif1a
TSPAN1,Tspan1
RN7SKP178,Gm56340
P3R3URF,P3r3urf
LURAP1,Lurap1
PARD3B,Pard3b
RAD54L,Rad54l
ABCC8,Abcc8
ERBB4,Erbb4
DEFB109C,Defb48
XKR5,Xkr5
DEFA6,Defa28
DEFA6,Defa31
DEFA6,Defa17
DEFA6,Defa40
DEFA6,Defa37
DEFA6,AY761185
DEFA6,Defa41
DEFA6,Defa5
DEFA6,Defa35
DEFA6,Defa24
DEFA6,Defa36
DEFA6,Defa33
DEFA6,Defa23
DEFA6,Defa3
DEFA6,Defa38
DEFA6,Defa21
DEFA6,Defa39
DEFA6,Defa42
DEFA6,Defa26
DEFA6,Defa34
DEFA6,Defa25
DEFA6,Defa22
DEFA6,Defa32
DEFA6,Defa43
DEFA6,Defa30
DEFA6,Defa2
DEFA6,Defa20
DEFA6,Defa29
DEFA4,Defa28
DEFA4,Defa31
DEFA4,Defa17
DEFA4,Defa40
DEFA4,Defa37
DEFA4,AY761185
DEFA4,Defa41
DEFA4,Defa5
DEFA4,Defa35
DEFA4,Defa24
DEFA4,Defa36
DEFA4,Defa33
DEFA4,Defa23
DEFA4,Defa3
DEFA4,Defa38
DEFA4,Defa21
DEFA4,Defa39
DEFA4,Defa42
DEFA4,Defa26
DEFA4,Defa34
DEFA4,Defa25
DEFA4,Defa22
DEFA4,Defa32
DEFA4,Defa43
DEFA4,Defa30
DEFA4,Defa2
DEFA4,Defa20
DEFA4,Defa29
KCNH7,Kcnh7
POMGNT1,Pomgnt1
DEFA1,Defa28
DEFA1,Defa31
DEFA1,Defa17
DEFA1,Defa40
DEFA1,Defa37
DEFA1,AY761185
DEFA1,Defa41
DEFA1,Defa5
DEFA1,Defa35
DEFA1,Defa24
DEFA1,Defa36
DEFA1,Defa33
DEFA1,Defa23
DEFA1,Defa3
DEFA1,Defa38
DEFA1,Defa21
DEFA1,Defa39
DEFA1,Defa42
DEFA1,Defa26
DEFA1,Defa34
DEFA1,Defa25
DEFA1,Defa22
DEFA1,Defa32
DEFA1,Defa43
DEFA1,Defa30
DEFA1,Defa2
DEFA1,Defa20
DEFA1,Defa29
DEFB109B,Defb48
DEFB108C,Defb22
DEFB105B,Defb12
DEFB105B,Defb35
CAMKMT,Camkmt
PRAG1,Prag1
CLDN23,Cldn23
MFHAS1,Mfhas1
,Gm55781
,Gm55783
SIX3,Six3
SIX2,Six2
ERI1,Eri1
PLCL1,Plcl1
SNED1,Sned1
PPP1R3B,Ppp1r3b
TNKS,Tnks
MTERF4,Mterf4
PASK,Pask
MIR124-1,Mir124a-1
MSRA,Msra
ARL17B,Arf2
PRSS51,Prss51
BLZF1,Blzf1
PRSS55,Prss55
RP1L1,Rp1l1
C8orf74,4930578I06Rik
CCDC181,Ccdc181
SOX7,Sox7
PINX1,Pinx1
SLC19A2,Slc19a2
F5,F5
XKR6,Xkr6
MIR598,Mir598
DEFB109D,Defb48
PALMD,Palmd
STUM,Stum
ANO7,Ano7
ARC,Arc
CLASP2,Clasp2
FCGR2C,Fcgr3
FCGR2C,Fcgr2b
HDLBP,Hdlbp
GON4L,Gon4l
TMEM276,Tmem276
,Nrg1
SLC20A2,Slc20a2
RN7SKP195,Gm56169
RN7SKP195,Gm54744
SMIM19,Smim19
RNVU1-4,Gm23405
PPCS,Ppcs
BRF2,Brf2
RNU6-536P,Gm24150
CSDE1,Csde1
ZNF34,Zfp989
ZNF34,Zfp993
ZNF34,Rex2
ZNF34,Zfp980
ZNF34,Zfp760
ZNF34,Zfp994
ZNF34,Zfp945
ZNF34,Zfp979
ZNF34,Zfp986
ZNF34,Zfp978
ZNF34,Zfp992
ZNF34,Zfp988
ZNF34,Zfp820
ZNF34,Gm7072
ZNF34,Zfp946
ZNF34,Zfp947
ZNF34,Zfp995
ZNF34,Zfp942
ZNF34,Zfp984
ZNF34,Zfp944
ZNF34,Zfp985
ZNF34,Zfp991
ZNF34,Zfp943
ZNF34,Zfp981
ZNF34,Zfp534
ZNF34,Zfp987
ZNF34,Gm21411
ZNF34,Zfp990
GPR39,Gpr39
SLC35F6,Slc35f6
CENPA,Cenpa
CTR9,Ctr9
CALB1,Calb1
DPYSL5,Dpysl5
KCNAB1,Kcnab1
TRMT112,Trmt112
PPFIA1,Ppfia1
CGREF1,Cgref1
TMEM64,Tmem64
APOB,Apob
NECAB1,Necab1
DEFB130A,Defb47
LONRF1,Lonrf1
RMDN2,Rmdn2
BTD,Btd
ARL16,Arl16
ATL2,Atl2
BSX,Bsx
SLC26A11,Slc26a11
ANKRD28,Ankrd28
MAF1,Maf1
TCIM,Tcim
FAM90A3,Fam90a1b
FAM90A3,Fam90a1a
FAM90A15,Fam90a1b
